#X		Y		Free		Pro
-157.500000	2.500000	4.432681	0.000007
-157.500000	7.500000	4.507191	0.000006
-157.500000	12.500000	4.562445	0.000006
-157.500000	17.500000	4.548852	0.000006
-157.500000	22.500000	4.531538	0.000006
-157.500000	27.500000	4.435760	0.000007
-157.500000	32.500000	4.315075	0.000009
-157.500000	37.500000	4.172704	0.000011
-157.500000	42.500000	4.015315	0.000014
-157.500000	47.500000	3.891847	0.000017
-157.500000	52.500000	3.759893	0.000022
-157.500000	57.500000	3.634190	0.000027
-157.500000	62.500000	3.535960	0.000032
-157.500000	67.500000	3.432994	0.000038
-157.500000	72.500000	3.344966	0.000044
-157.500000	77.500000	3.212334	0.000055
-157.500000	82.500000	3.045852	0.000073
-157.500000	87.500000	2.866370	0.000099
-157.500000	92.500000	2.675096	0.000137
-157.500000	97.500000	2.465711	0.000195
-157.500000	102.500000	2.280782	0.000266
-157.500000	107.500000	2.080652	0.000374
-157.500000	112.500000	1.885626	0.000520
-157.500000	117.500000	1.705219	0.000705
-157.500000	122.500000	1.519010	0.000966
-157.500000	127.500000	1.349774	0.001287
-157.500000	132.500000	1.214498	0.001618
-157.500000	137.500000	1.059675	0.002102
-157.500000	142.500000	0.948121	0.002539
-157.500000	147.500000	0.909279	0.002712
-157.500000	152.500000	0.932541	0.002607
-157.500000	157.500000	1.061632	0.002095
-157.500000	162.500000	1.243385	0.001541
-157.500000	167.500000	1.519919	0.000965
-157.500000	172.500000	1.944275	0.000470
-157.500000	177.500000	2.656414	0.000141

-152.500000	-177.500000	1.948817	0.000467
-152.500000	-172.500000	2.315930	0.000251
-152.500000	-167.500000	2.749119	0.000121
-152.500000	-162.500000	3.196142	0.000057
-152.500000	-157.500000	3.590737	0.000029
-152.500000	-152.500000	3.961576	0.000015
-152.500000	-147.500000	4.269329	0.000009
-152.500000	-142.500000	4.531084	0.000006
-152.500000	-137.500000	4.760893	0.000004
-152.500000	-132.500000	4.946406	0.000003
-152.500000	-127.500000	5.129731	0.000002
-152.500000	-122.500000	5.277459	0.000002
-152.500000	-117.500000	5.395124	0.000001
-152.500000	-112.500000	5.470450	0.000001
-152.500000	-107.500000	5.512932	0.000001
-152.500000	-102.500000	5.491157	0.000001
-152.500000	-97.500000	5.469729	0.000001
-152.500000	-92.500000	5.425131	0.000001
-152.500000	-87.500000	5.305318	0.000002
-152.500000	-82.500000	5.174923	0.000002
-152.500000	-77.500000	4.990553	0.000003
-152.500000	-72.500000	4.765482	0.000004
-152.500000	-67.500000	4.571899	0.000006
-152.500000	-62.500000	4.332473	0.000008
-152.500000	-57.500000	4.063748	0.000013
-152.500000	-52.500000	3.856669	0.000018
-152.500000	-47.500000	3.679164	0.000025
-152.500000	-42.500000	3.554687	0.000031
-152.500000	-37.500000	3.458293	0.000036
-152.500000	-32.500000	3.433422	0.000038
-152.500000	-27.500000	3.405297	0.000040
-152.500000	-22.500000	3.473067	0.000035
-152.500000	-17.500000	3.602301	0.000028
-152.500000	-12.500000	3.751957	0.000022
-152.500000	-7.500000	3.912866	0.000017
-152.500000	-2.500000	4.018661	0.000014
-152.500000	2.500000	4.092046	0.000012
-152.500000	7.500000	4.132827	0.000012
-152.500000	12.500000	4.163865	0.000011
-152.500000	17.500000	4.158899	0.000011
-152.500000	22.500000	4.179779	0.000011
-152.500000	27.500000	4.097257	0.000012
-152.500000	32.500000	4.012613	0.000014
-152.500000	37.500000	3.908548	0.000017
-152.500000	42.500000	3.787065	0.000021
-152.500000	47.500000	3.659707	0.000026
-152.500000	52.500000	3.558297	0.000031
-152.500000	57.500000	3.502831	0.000034
-152.500000	62.500000	3.412500	0.000039
-152.500000	67.500000	3.341220	0.000044
-152.500000	72.500000	3.257840	0.000051
-152.500000	77.500000	3.153800	0.000061
-152.500000	82.500000	3.014817	0.000077
-152.500000	87.500000	2.833402	0.000104
-152.500000	92.500000	2.625968	0.000148
-152.500000	97.500000	2.442926	0.000202
-152.500000	102.500000	2.247561	0.000282
-152.500000	107.500000	2.065748	0.000383
-152.500000	112.500000	1.868474	0.000535
-152.500000	117.500000	1.669225	0.000749
-152.500000	122.500000	1.504226	0.000991
-152.500000	127.500000	1.337382	0.001314
-152.500000	132.500000	1.199701	0.001659
-152.500000	137.500000	1.075664	0.002046
-152.500000	142.500000	0.952267	0.002521
-152.500000	147.500000	0.933606	0.002602
-152.500000	152.500000	0.954549	0.002512
-152.500000	157.500000	1.049046	0.002140
-152.500000	162.500000	1.249244	0.001525
-152.500000	167.500000	1.537051	0.000937
-152.500000	172.500000	1.986888	0.000438
-152.500000	177.500000	2.625419	0.000149

-147.500000	-177.500000	2.006415	0.000424
-147.500000	-172.500000	2.354990	0.000235
-147.500000	-167.500000	2.759470	0.000118
-147.500000	-162.500000	3.210560	0.000055
-147.500000	-157.500000	3.602348	0.000028
-147.500000	-152.500000	3.929447	0.000016
-147.500000	-147.500000	4.236965	0.000010
-147.500000	-142.500000	4.490505	0.000006
-147.500000	-137.500000	4.733878	0.000004
-147.500000	-132.500000	4.954641	0.000003
-147.500000	-127.500000	5.114519	0.000002
-147.500000	-122.500000	5.263324	0.000002
-147.500000	-117.500000	5.380422	0.000001
-147.500000	-112.500000	5.458720	0.000001
-147.500000	-107.500000	5.471089	0.000001
-147.500000	-102.500000	5.431602	0.000001
-147.500000	-97.500000	5.390235	0.000001
-147.500000	-92.500000	5.336167	0.000002
-147.500000	-87.500000	5.265124	0.000002
-147.500000	-82.500000	5.109500	0.000002
-147.500000	-77.500000	4.947253	0.000003
-147.500000	-72.500000	4.725501	0.000004
-147.500000	-67.500000	4.526879	0.000006
-147.500000	-62.500000	4.274823	0.000009
-147.500000	-57.500000	4.074361	0.000013
-147.500000	-52.500000	3.843447	0.000019
-147.500000	-47.500000	3.660687	0.000026
-147.500000	-42.500000	3.518148	0.000033
-147.500000	-37.500000	3.430909	0.000038
-147.500000	-32.500000	3.365478	0.000042
-147.500000	-27.500000	3.364635	0.000043
-147.500000	-22.500000	3.390660	0.000041
-147.500000	-17.500000	3.480910	0.000035
-147.500000	-12.500000	3.589113	0.000029
-147.500000	-7.500000	3.706901	0.000024
-147.500000	-2.500000	3.770601	0.000021
-147.500000	2.500000	3.831435	0.000019
-147.500000	7.500000	3.876709	0.000018
-147.500000	12.500000	3.922706	0.000017
-147.500000	17.500000	3.928799	0.000016
-147.500000	22.500000	3.911800	0.000017
-147.500000	27.500000	3.870118	0.000018
-147.500000	32.500000	3.775587	0.000021
-147.500000	37.500000	3.724959	0.000023
-147.500000	42.500000	3.623627	0.000027
-147.500000	47.500000	3.531480	0.000032
-147.500000	52.500000	3.474462	0.000035
-147.500000	57.500000	3.418228	0.000039
-147.500000	62.500000	3.381607	0.000041
-147.500000	67.500000	3.329421	0.000045
-147.500000	72.500000	3.255341	0.000051
-147.500000	77.500000	3.155400	0.000061
-147.500000	82.500000	3.028312	0.000075
-147.500000	87.500000	2.854861	0.000101
-147.500000	92.500000	2.683087	0.000135
-147.500000	97.500000	2.492450	0.000186
-147.500000	102.500000	2.316470	0.000251
-147.500000	107.500000	2.121225	0.000349
-147.500000	112.500000	1.919675	0.000490
-147.500000	117.500000	1.718580	0.000689
-147.500000	122.500000	1.545421	0.000924
-147.500000	127.500000	1.401189	0.001180
-147.500000	132.500000	1.239316	0.001551
-147.500000	137.500000	1.108115	0.001937
-147.500000	142.500000	1.015495	0.002266
-147.500000	147.500000	0.983528	0.002391
-147.500000	152.500000	1.000086	0.002325
-147.500000	157.500000	1.116291	0.001910
-147.500000	162.500000	1.321985	0.001349
-147.500000	167.500000	1.635359	0.000794
-147.500000	172.500000	2.077598	0.000375
-147.500000	177.500000	2.725782	0.000125

-142.500000	-177.500000	2.093382	0.000366
-142.500000	-172.500000	2.450259	0.000200
-142.500000	-167.500000	2.851953	0.000101
-142.500000	-162.500000	3.268866	0.000050
-142.500000	-157.500000	3.648219	0.000026
-142.500000	-152.500000	3.965473	0.000015
-142.500000	-147.500000	4.310384	0.000009
-142.500000	-142.500000	4.556178	0.000006
-142.500000	-137.500000	4.781920	0.000004
-142.500000	-132.500000	4.980667	0.000003
-142.500000	-127.500000	5.177819	0.000002
-142.500000	-122.500000	5.324494	0.000002
-142.500000	-117.500000	5.414086	0.000001
-142.500000	-112.500000	5.452739	0.000001
-142.500000	-107.500000	5.482032	0.000001
-142.500000	-102.500000	5.454287	0.000001
-142.500000	-97.500000	5.401356	0.000001
-142.500000	-92.500000	5.345878	0.000001
-142.500000	-87.500000	5.260338	0.000002
-142.500000	-82.500000	5.115218	0.000002
-142.500000	-77.500000	4.939033	0.000003
-142.500000	-72.500000	4.729471	0.000004
-142.500000	-67.500000	4.496313	0.000006
-142.500000	-62.500000	4.275875	0.000009
-142.500000	-57.500000	4.037205	0.000014
-142.500000	-52.500000	3.818285	0.000020
-142.500000	-47.500000	3.658738	0.000026
-142.500000	-42.500000	3.525707	0.000032
-142.500000	-37.500000	3.428281	0.000038
-142.500000	-32.500000	3.377679	0.000042
-142.500000	-27.500000	3.317743	0.000046
-142.500000	-22.500000	3.342615	0.000044
-142.500000	-17.500000	3.385510	0.000041
-142.500000	-12.500000	3.500345	0.000034
-142.500000	-7.500000	3.591476	0.000029
-142.500000	-2.500000	3.653411	0.000026
-142.500000	2.500000	3.693387	0.000024
-142.500000	7.500000	3.742266	0.000022
-142.500000	12.500000	3.770967	0.000021
-142.500000	17.500000	3.789796	0.000021
-142.500000	22.500000	3.757122	0.000022
-142.500000	27.500000	3.740887	0.000022
-142.500000	32.500000	3.685295	0.000025
-142.500000	37.500000	3.631024	0.000027
-142.500000	42.500000	3.555128	0.000031
-142.500000	47.500000	3.481279	0.000035
-142.500000	52.500000	3.430680	0.000038
-142.500000	57.500000	3.414599	0.000039
-142.500000	62.500000	3.389212	0.000041
-142.500000	67.500000	3.332309	0.000045
-142.500000	72.500000	3.290406	0.000048
-142.500000	77.500000	3.196367	0.000057
-142.500000	82.500000	3.081240	0.000069
-142.500000	87.500000	2.944432	0.000087
-142.500000	92.500000	2.755760	0.000119
-142.500000	97.500000	2.592838	0.000157
-142.500000	102.500000	2.416915	0.000211
-142.500000	107.500000	2.228863	0.000291
-142.500000	112.500000	2.024339	0.000411
-142.500000	117.500000	1.831674	0.000569
-142.500000	122.500000	1.630184	0.000801
-142.500000	127.500000	1.476350	0.001039
-142.500000	132.500000	1.308626	0.001380
-142.500000	137.500000	1.198318	0.001663
-142.500000	142.500000	1.112301	0.001923
-142.500000	147.500000	1.056313	0.002114
-142.500000	152.500000	1.107330	0.001939
-142.500000	157.500000	1.231620	0.001572
-142.500000	162.500000	1.412643	0.001157
-142.500000	167.500000	1.726405	0.000680
-142.500000	172.500000	2.176963	0.000317
-142.500000	177.500000	2.761079	0.000118

-137.500000	-177.500000	2.212864	0.000299
-137.500000	-172.500000	2.558819	0.000166
-137.500000	-167.500000	2.959488	0.000084
-137.500000	-162.500000	3.356623	0.000043
-137.500000	-157.500000	3.774071	0.000021
-137.500000	-152.500000	4.115533	0.000012
-137.500000	-147.500000	4.409205	0.000007
-137.500000	-142.500000	4.648717	0.000005
-137.500000	-137.500000	4.892606	0.000003
-137.500000	-132.500000	5.096439	0.000002
-137.500000	-127.500000	5.259501	0.000002
