POISSON BOLTZMANN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
90,485.2284,1407.1149,-1099.0288,0.0,0.0,0.0,-1273.6517,-16211.4586,618.6567,11843.6385,-1957.6052,40.3944,0.0,-4229.500600000001,-1917.2108,-6146.711400000001
91,513.5918,1473.5382,-1094.4605,0.0,0.0,0.0,-1248.2648,-16061.1118,615.6261,11830.1853,-2085.7434,41.3609,0.0,-3970.895700000001,-2044.3825,-6015.278200000001
92,512.8859,1413.8879,-1100.4814,0.0,0.0,0.0,-1275.7473,-16091.7778,617.1426,11735.015,-1949.3805,40.5524,0.0,-4189.075100000002,-1908.8281,-6097.9032000000025
93,505.5629,1399.9698,-1057.4974,0.0,0.0,0.0,-1266.6512,-16053.7263,605.5067,11857.8461,-2093.5042,40.7517,0.0,-4008.9893999999986,-2052.7525,-6061.741899999998
94,524.3926,1387.2132,-1069.2194,0.0,0.0,0.0,-1287.0424,-16215.9425,604.8083,11784.8784,-1880.1408,39.9518,0.0,-4270.9118,-1840.1889999999999,-6111.1008
95,500.7875,1417.2869,-1099.2347,0.0,0.0,0.0,-1266.1991,-16067.8665,614.1742,11790.8503,-2011.7051,40.3053,0.0,-4110.201400000002,-1971.3998,-6081.601200000002
96,512.5858,1425.5765,-1115.1049,0.0,0.0,0.0,-1292.0051,-16109.3118,619.7747,11789.7283,-1969.8259,39.9944,0.0,-4168.7564999999995,-1929.8315,-6098.588
97,509.5342,1416.9663,-1066.9227,0.0,0.0,0.0,-1268.7155,-16276.4326,604.6707,11831.0218,-1866.525,40.0195,0.0,-4249.877799999998,-1826.5055,-6076.383299999998
98,508.098,1430.3482,-1076.5339,0.0,0.0,0.0,-1256.4856,-15939.3894,594.4322,11789.3722,-2144.5359,41.0678,0.0,-3950.158300000001,-2103.4681,-6053.626400000001
99,491.7749,1383.4284,-1096.7266,0.0,0.0,0.0,-1266.2142,-16266.8254,625.8032,11859.2355,-1887.2853,40.6024,0.0,-4269.5242,-1846.6829,-6116.2071
100,491.5228,1376.5402,-1052.0046,0.0,0.0,0.0,-1265.3587,-16256.414,603.2649,11832.0489,-1906.8932,40.837,0.0,-4270.4005,-1866.0562,-6136.4567
101,535.7753,1438.6826,-1082.0248,0.0,0.0,0.0,-1261.8268,-16116.9794,598.8116,11803.3281,-2036.5914,41.2419,0.0,-4084.233399999999,-1995.3495,-6079.582899999999
102,509.619,1395.9795,-1086.9975,0.0,0.0,0.0,-1249.6419,-16112.746,614.8079,11823.936,-2016.3994,42.6087,0.0,-4105.043,-1973.7907,-6078.8337
103,526.0891,1446.8217,-1071.4647,0.0,0.0,0.0,-1274.8017,-16104.2268,611.574,11792.6264,-1954.0404,39.9178,0.0,-4073.3819999999996,-1914.1226000000001,-5987.504599999999
