GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
432,528.4964,1400.624,-1091.6553,0.0,0.0,0.0,-1266.1489,-16266.9196,607.1069,11834.579,-1993.7807,57.9496824,-4253.9175,-1935.8310176,-6189.7485176
433,530.7558,1403.0492,-1084.965,0.0,0.0,0.0,-1289.0293,-16045.8579,580.1004,11680.7619,-2047.0762,56.722812479999995,-4225.184900000002,-1990.35338752,-6215.538287520001
434,519.9324,1397.9158,-1108.2758,0.0,0.0,0.0,-1270.7476,-16201.219,612.7528,11789.7817,-2026.7417,57.180041280000005,-4259.859699999999,-1969.56165872,-6229.421358719999
435,541.9986,1435.9217,-1114.2404,0.0,0.0,0.0,-1270.9239,-16330.2901,605.8448,11756.1471,-1894.5387,56.22526224,-4375.5422,-1838.3134377600002,-6213.85563776
436,521.7456,1467.4773,-1120.7942,0.0,0.0,0.0,-1290.7882,-16303.3299,573.6262,11782.7081,-1939.4672,55.49730984,-4369.355099999999,-1883.96989016,-6253.324990159999
437,509.4005,1399.5169,-1075.9505,0.0,0.0,0.0,-1261.9241,-16204.7965,598.4683,11775.4081,-1998.9086,57.45965976,-4259.8773,-1941.44894024,-6201.32624024
438,509.6896,1409.3433,-1093.7913,0.0,0.0,0.0,-1248.4288,-16142.0723,608.5656,11781.1213,-2064.3836,58.3214868,-4175.5725999999995,-2006.0621132,-6181.634713199999
439,546.732,1407.1085,-1064.8717,0.0,0.0,0.0,-1297.1205,-16080.3441,591.9533,11774.6578,-2102.1896,56.00336832,-4121.8847000000005,-2046.1862316800002,-6168.07093168
440,509.4271,1436.1509,-1091.9941,0.0,0.0,0.0,-1255.0026,-16290.1553,626.7821,11830.7538,-2011.9464,55.52937216,-4234.0381,-1956.41702784,-6190.4551278399995
441,514.3807,1400.0978,-1091.3686,0.0,0.0,0.0,-1266.3047,-16166.1777,612.186,11793.1394,-2063.5186,56.448945359999996,-4204.047100000002,-2007.06965464,-6211.116754640001
442,516.9911,1444.3076,-1094.9294,0.0,0.0,0.0,-1267.1185,-16120.586,605.9795,11814.6589,-2163.514,55.980159119999996,-4100.696799999998,-2107.5338408800003,-6208.230640879998
443,536.9052,1412.5285,-1067.4329,0.0,0.0,0.0,-1282.547,-16114.4651,618.8936,11839.6306,-2131.5596,56.958879599999996,-4056.4870999999985,-2074.6007204000002,-6131.087820399999
444,523.1563,1458.2601,-1067.6435,0.0,0.0,0.0,-1274.7486,-16094.5909,598.4647,11824.8661,-2164.4696,57.21852672,-4032.2357999999986,-2107.25107328,-6139.486873279999
445,497.1527,1415.0143,-1094.8788,0.0,0.0,0.0,-1253.3776,-16288.7831,610.527,11829.5534,-2005.078,57.5750592,-4284.792100000001,-1947.5029408,-6232.2950408
446,544.8356,1510.18,-1090.8889,0.0,0.0,0.0,-1295.0672,-16141.368,595.5977,11826.5306,-2121.0531,56.766712319999996,-4050.180199999999,-2064.28638768,-6114.466587679999
447,544.3069,1394.6142,-1101.8447,0.0,0.0,0.0,-1281.4824,-16231.5575,610.6574,11848.1958,-2061.6452,57.64470912,-4217.110300000002,-2004.00049088,-6221.110790880002
448,514.6262,1408.6327,-1089.0153,0.0,0.0,0.0,-1255.1905,-16072.3046,616.7901,11875.2628,-2220.789,58.0270608,-4001.198599999998,-2162.7619392,-6163.9605391999985
449,484.0071,1403.9613,-1115.7078,0.0,0.0,0.0,-1273.3869,-16117.8998,614.7018,11852.019,-2124.5325,57.15327456,-4152.305299999998,-2067.3792254399996,-6219.684525439998
450,487.4287,1503.2246,-1079.1619,0.0,0.0,0.0,-1262.2852,-16145.6189,601.3876,11810.3271,-2132.0368,56.9128932,-4084.6980000000003,-2075.1239068,-6159.8219068
451,545.7135,1476.6361,-1111.5441,0.0,0.0,0.0,-1274.3742,-16206.4622,595.8401,11793.7276,-2041.6444,58.40171352,-4180.463200000002,-1983.24268648,-6163.705886480002
452,496.8239,1425.3965,-1070.7282,0.0,0.0,0.0,-1281.7621,-16161.4662,616.8696,11808.8459,-2078.8314,57.57712488,-4166.020600000002,-2021.25427512,-6187.2748751200015
453,491.4191,1375.262,-1085.7213,0.0,0.0,0.0,-1273.8704,-16083.3887,608.9841,11828.2054,-2164.2434,57.62225304,-4139.109799999998,-2106.62114696,-6245.730946959998
454,483.2334,1411.9146,-1085.0239,0.0,0.0,0.0,-1313.6318,-16082.9828,622.0058,11830.3835,-2126.3317,57.40507368,-4134.101199999999,-2068.92662632,-6203.02782632
455,525.6897,1415.6998,-1093.5718,0.0,0.0,0.0,-1283.2036,-16121.6122,614.5461,11864.9078,-2145.8314,55.302442559999996,-4077.5442000000003,-2090.52895744,-6168.073157440001
456,505.4132,1399.7781,-1114.7683,0.0,0.0,0.0,-1285.7663,-15873.6752,591.7141,11765.588,-2281.5445,58.854023999999995,-4011.716400000001,-2222.6904759999998,-6234.406876000001
457,490.3295,1406.3746,-1117.0194,0.0,0.0,0.0,-1305.2138,-16161.3801,617.0592,11854.1092,-2102.3907,56.73281112,-4215.740800000001,-2045.65788888,-6261.398688880001
458,508.2515,1418.5532,-1091.0003,0.0,0.0,0.0,-1258.5412,-16093.9688,598.2743,11816.8518,-2146.4925,58.56709176,-4101.5795,-2087.92540824,-6189.50490824
459,522.6461,1402.6805,-1068.9373,0.0,0.0,0.0,-1268.2936,-16140.7747,620.2766,11815.3953,-2115.1529,59.07717647999999,-4117.007100000001,-2056.07572352,-6173.082823520001
460,492.8213,1415.26,-1093.3724,0.0,0.0,0.0,-1284.5003,-16106.3549,606.8105,11822.0278,-2130.0559,58.687814159999995,-4147.308000000001,-2071.36808584,-6218.67608584
461,519.1068,1421.6837,-1101.0532,0.0,0.0,0.0,-1272.8091,-16051.6127,610.5738,11781.5477,-2148.8638,58.49856648,-4092.563,-2090.36523352,-6182.9282335200005
462,520.9026,1415.7653,-1093.8871,0.0,0.0,0.0,-1273.3339,-16141.2828,613.3592,11778.2177,-2089.872,57.314028959999995,-4180.259000000002,-2032.5579710399998,-6212.816971040002
463,532.9011,1385.3328,-1104.8388,0.0,0.0,0.0,-1262.5686,-16196.186,609.769,11813.9833,-2054.4666,58.20500232,-4221.607199999999,-1996.2615976800002,-6217.868797679998
464,496.1031,1369.2716,-1105.9918,0.0,0.0,0.0,-1259.2348,-16209.3538,618.6166,11818.8512,-2026.738,57.28542624,-4271.737900000004,-1969.45257376,-6241.190473760004
465,525.0504,1400.0082,-1116.1808,0.0,0.0,0.0,-1267.3152,-16273.2512,608.9868,11815.1353,-2012.3746,56.85182784,-4307.566500000001,-1955.5227721600002,-6263.089272160001
466,474.5567,1433.2307,-1085.0169,0.0,0.0,0.0,-1285.136,-16326.0622,630.4806,11847.4878,-1981.7477,56.5579152,-4310.459299999999,-1925.1897847999999,-6235.6490847999985
467,519.0157,1397.1896,-1110.5766,0.0,0.0,0.0,-1285.9579,-16053.8904,603.7304,11711.8174,-2078.3265,57.9137724,-4218.6718,-2020.4127276000002,-6239.0845276
468,499.7807,1426.9356,-1095.3485,0.0,0.0,0.0,-1303.662,-16217.6695,616.4375,11789.1775,-1998.4008,55.44774432,-4284.3487000000005,-1942.9530556799998,-6227.30175568
469,539.8328,1411.6972,-1095.7783,0.0,0.0,0.0,-1248.6092,-16196.5985,620.5139,11808.0756,-2059.1967,58.881851999999995,-4160.866499999998,-2000.314848,-6161.181347999998
470,515.115,1445.2368,-1079.2305,0.0,0.0,0.0,-1302.8881,-16101.4321,614.8789,11728.701,-2054.7834,57.626532000000005,-4179.619000000001,-1997.1568679999998,-6176.775868000001
471,505.3581,1418.8514,-1122.6306,0.0,0.0,0.0,-1273.4242,-15962.1659,593.1471,11686.9727,-2168.5481,58.36306176,-4153.8914,-2110.18503824,-6264.07643824
472,507.3752,1411.0789,-1120.8233,0.0,0.0,0.0,-1252.7447,-16018.1766,597.6029,11736.4655,-2140.1699,57.962196719999994,-4139.222099999999,-2082.20770328,-6221.429803279999
473,544.7957,1416.0829,-1115.028,0.0,0.0,0.0,-1263.6634,-16098.6391,603.102,11746.584,-2094.5929,57.23696376,-4166.7658999999985,-2037.3559362400001,-6204.121836239998
474,500.4129,1449.5789,-1091.0578,0.0,0.0,0.0,-1301.1252,-16253.6658,609.7611,11828.667,-2013.1146,54.383819759999994,-4257.428900000001,-1958.73078024,-6216.159680240001
475,548.6052,1433.0922,-1110.9513,0.0,0.0,0.0,-1274.6458,-16123.0679,600.9151,11806.5537,-2142.5439,57.29877576,-4119.498799999999,-2085.24512424,-6204.74392424
476,502.4466,1455.943,-1118.0037,0.0,0.0,0.0,-1257.8506,-16191.1321,618.529,11832.8057,-2074.6626,57.012584399999994,-4157.262099999998,-2017.6500156000002,-6174.912115599997
477,476.2227,1409.8721,-1097.7235,0.0,0.0,0.0,-1270.5782,-16193.1991,607.4154,11810.4043,-2067.9049,56.43222192,-4257.586299999999,-2011.47267808,-6269.058978079998
478,518.4233,1400.6303,-1090.8584,0.0,0.0,0.0,-1242.2575,-16096.5246,609.7703,11730.7069,-2119.0887,58.85123256,-4170.109700000003,-2060.23746744,-6230.3471674400025
479,511.5429,1393.9186,-1077.4817,0.0,0.0,0.0,-1284.4385,-16203.4603,597.0127,11797.7259,-2021.1914,58.72118183999999,-4265.180400000003,-1962.4702181599998,-6227.6506181600025
480,505.4937,1466.691,-1106.741,0.0,0.0,0.0,-1271.4663,-16101.9453,608.6358,11727.6474,-2082.7815,58.6984896,-4171.6847,-2024.0830104000001,-6195.7677103999995
481,516.3421,1440.283,-1113.8066,0.0,0.0,0.0,-1257.1907,-16257.3623,624.9896,11830.4848,-2000.5891,57.29551128,-4216.260100000001,-1943.29358872,-6159.553688720001
482,505.2888,1428.4758,-1089.0846,0.0,0.0,0.0,-1301.1166,-16240.8325,602.8926,11826.6007,-2012.7353,57.04348608,-4267.775800000001,-1955.69181392,-6223.467613920002
483,502.9364,1403.4297,-1096.5588,0.0,0.0,0.0,-1253.1221,-16295.4236,611.7435,11829.1066,-1986.3424,57.913707599999995,-4297.888300000002,-1928.4286924,-6226.316992400002
484,506.1372,1417.4196,-1099.8014,0.0,0.0,0.0,-1284.5243,-16219.3762,601.7006,11835.763,-2050.2856,57.64853592,-4242.681500000001,-1992.63706408,-6235.318564080001
485,492.4143,1422.121,-1063.1229,0.0,0.0,0.0,-1258.7164,-16086.3659,611.4971,11785.2373,-2130.0259,57.883756319999996,-4096.9355,-2072.14214368,-6169.07764368
486,498.2523,1428.0782,-1072.5305,0.0,0.0,0.0,-1281.9316,-16129.7372,605.454,11822.8543,-2121.1487,58.37542344,-4129.5605,-2062.7732765600003,-6192.333776559999
487,523.0,1411.3846,-1081.7095,0.0,0.0,0.0,-1295.7051,-16163.7292,622.8142,11812.5427,-2065.5858,57.34295064,-4171.4023,-2008.2428493599998,-6179.64514936
488,499.4205,1410.7173,-1097.1299,0.0,0.0,0.0,-1304.8428,-16065.5215,608.5108,11824.4665,-2164.028,56.75357448,-4124.3791,-2107.2744255199996,-6231.653525520001
489,508.6064,1436.5789,-1099.8423,0.0,0.0,0.0,-1255.5585,-15987.6325,610.8303,11756.3836,-2180.6344,57.961372319999995,-4030.6340999999993,-2122.67302768,-6153.307127679999
490,461.5343,1439.9882,-1096.5809,0.0,0.0,0.0,-1262.1191,-16048.8046,621.2114,11783.6652,-2167.1959,59.236932960000004,-4101.1055000000015,-2107.95896704,-6209.0644670400025
491,486.163,1435.3812,-1087.0435,0.0,0.0,0.0,-1320.7664,-16111.1874,610.1177,11839.53,-2136.8927,56.70061128,-4147.8053999999975,-2080.19208872,-6227.997488719998
492,484.107,1409.0748,-1091.6616,0.0,0.0,0.0,-1265.3006,-16228.479,630.3418,11854.2777,-2055.5485,57.530459519999994,-4207.639899999998,-1998.0180404799999,-6205.657940479999
493,504.8865,1396.0952,-1096.9853,0.0,0.0,0.0,-1263.2469,-16250.7181,616.9639,11838.5405,-2018.2461,58.207612319999996,-4254.4642,-1960.0384876800001,-6214.50268768
494,517.0253,1424.7275,-1073.7483,0.0,0.0,0.0,-1246.7874,-16130.7027,588.4329,11776.5477,-2123.6194,58.049937359999994,-4144.505000000001,-2065.56946264,-6210.074462640001
495,470.9195,1450.7727,-1083.3424,0.0,0.0,0.0,-1261.9473,-15940.4802,613.7594,11753.9814,-2239.9509,58.815616320000004,-3996.3368999999984,-2181.1352836799997,-6177.472183679998
496,531.6717,1432.549,-1094.7193,0.0,0.0,0.0,-1265.6702,-16088.3854,614.4834,11806.3274,-2149.1164,58.67412263999999,-4063.7433999999994,-2090.44227736,-6154.185677359999
497,535.8752,1437.5631,-1104.4749,0.0,0.0,0.0,-1261.7157,-15956.1685,583.6663,11764.4865,-2230.1468,58.63962888,-4000.767999999998,-2171.50717112,-6172.275171119999
498,522.606,1452.1079,-1113.5475,0.0,0.0,0.0,-1255.1458,-16077.1933,607.9086,11807.6556,-2153.1254,60.1959132,-4055.6084999999985,-2092.9294867999997,-6148.537986799998
499,515.7514,1456.9408,-1101.4312,0.0,0.0,0.0,-1266.8332,-16088.3712,611.9287,11779.2394,-2111.257,58.7038968,-4092.7752999999993,-2052.5531032,-6145.328403199999

