#Frame   pw_nb_121_F_NE1[EVDW] pw_nb_121_F_NE1[EELEC]
     565               -0.0160                 5.7109
     566               -0.0147                 5.6257
     567               -0.0140                 5.5819
     568               -0.0145                 5.6155
     569               -0.0134                 5.5387
     570               -0.0144                 5.6092
     571               -0.0143                 5.6005
     572               -0.0144                 5.6059
     573               -0.0162                 5.7229
     574               -0.0138                 5.5646
     575               -0.0145                 5.6104
     576               -0.0148                 5.6336
     577               -0.0161                 5.7179
     578               -0.0133                 5.5300
     579               -0.0156                 5.6870
     580               -0.0139                 5.5742
     581               -0.0156                 5.6867
     582               -0.0168                 5.7558
     583               -0.0150                 5.6457
     584               -0.0160                 5.7123
     585               -0.0147                 5.6237
     586               -0.0149                 5.6380
     587               -0.0132                 5.5207
     588               -0.0154                 5.6714
     589               -0.0150                 5.6429
     590               -0.0154                 5.6727
     591               -0.0147                 5.6266
     592               -0.0153                 5.6630
     593               -0.0138                 5.5659
     594               -0.0152                 5.6559
     595               -0.0153                 5.6663
     596               -0.0173                 5.7891
     597               -0.0155                 5.6762
     598               -0.0140                 5.5811
     599               -0.0156                 5.6835
     600               -0.0153                 5.6668
     601               -0.0152                 5.6569
     602               -0.0147                 5.6262
     603               -0.0154                 5.6715
     604               -0.0151                 5.6529
     605               -0.0143                 5.6007
     606               -0.0143                 5.5998
     607               -0.0141                 5.5856
     608               -0.0146                 5.6182
     609               -0.0155                 5.6773
     610               -0.0142                 5.5948
     611               -0.0153                 5.6637
     612               -0.0153                 5.6636
     613               -0.0151                 5.6511
     614               -0.0140                 5.5766
     615               -0.0163                 5.7305
     616               -0.0148                 5.6310
     617               -0.0143                 5.6005
     618               -0.0134                 5.5386
     619               -0.0147                 5.6259
     620               -0.0161                 5.7138
     621               -0.0159                 5.7020
     622               -0.0150                 5.6489
     623               -0.0171                 5.7746
     624               -0.0149                 5.6384
     625               -0.0144                 5.6073
     626               -0.0147                 5.6261
     627               -0.0143                 5.6010
     628               -0.0148                 5.6328
     629               -0.0139                 5.5706
     630               -0.0151                 5.6504
     631               -0.0152                 5.6600
     632               -0.0160                 5.7112
     633               -0.0147                 5.6263
     634               -0.0155                 5.6793
     635               -0.0162                 5.7219
     636               -0.0137                 5.5546
     637               -0.0146                 5.6219
     638               -0.0140                 5.5799
     639               -0.0166                 5.7482
     640               -0.0157                 5.6909
     641               -0.0153                 5.6630
     642               -0.0158                 5.6945
     643               -0.0148                 5.6302
     644               -0.0145                 5.6159
     645               -0.0140                 5.5801
     646               -0.0155                 5.6788
     647               -0.0142                 5.5945
     648               -0.0151                 5.6506
     649               -0.0159                 5.7033
     650               -0.0160                 5.7111
     651               -0.0144                 5.6091
     652               -0.0159                 5.7030
     653               -0.0149                 5.6416
     654               -0.0139                 5.5683
     655               -0.0168                 5.7612
     656               -0.0137                 5.5578
     657               -0.0142                 5.5913
     658               -0.0146                 5.6221
     659               -0.0164                 5.7345
     660               -0.0143                 5.5980
     661               -0.0144                 5.6063
     662               -0.0152                 5.6585
     663               -0.0133                 5.5276
     664               -0.0137                 5.5595
     665               -0.0142                 5.5899
     666               -0.0149                 5.6378
     667               -0.0144                 5.6041
     668               -0.0156                 5.6862
     669               -0.0148                 5.6348
     670               -0.0151                 5.6519
     671               -0.0147                 5.6247
     672               -0.0156                 5.6848
     673               -0.0146                 5.6212
     674               -0.0151                 5.6507
     675               -0.0153                 5.6676
     676               -0.0141                 5.5881
     677               -0.0150                 5.6467
     678               -0.0149                 5.6411
     679               -0.0154                 5.6729
     680               -0.0141                 5.5869
     681               -0.0149                 5.6411
     682               -0.0158                 5.6996
     683               -0.0152                 5.6585
     684               -0.0160                 5.7103
     685               -0.0155                 5.6776
     686               -0.0157                 5.6893
     687               -0.0142                 5.5928
     688               -0.0154                 5.6733
     689               -0.0153                 5.6654
