GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
432,489.6273,1407.7123,-1082.0498,0.0,0.0,0.0,-1270.2108,-16154.0428,606.1285,11818.1449,-2118.6966,59.779013039999995,-4184.690399999998,-2058.9175869600003,-6243.607986959998
433,511.0856,1448.3858,-1064.4925,0.0,0.0,0.0,-1282.638,-15963.068,604.1754,11794.6215,-2263.9601,60.627157919999995,-3951.9302000000007,-2203.3329420799996,-6155.263142080001
434,528.9088,1424.9339,-1084.224,0.0,0.0,0.0,-1259.2989,-16033.0794,620.4081,11859.0976,-2285.3392,60.78482424,-3943.2539000000015,-2224.55437576,-6167.808275760002
435,517.5174,1417.5372,-1079.4188,0.0,0.0,0.0,-1248.6787,-15884.428,614.7086,11784.3166,-2315.6548,62.716348079999996,-3878.4457,-2252.93845192,-6131.3841519200005
436,517.0764,1413.8795,-1105.8974,0.0,0.0,0.0,-1268.805,-15921.8237,598.6989,11783.0433,-2267.5012,60.53026392,-3983.828000000003,-2206.9709360800002,-6190.798936080004
437,503.0987,1405.6303,-1080.3725,0.0,0.0,0.0,-1286.2317,-16060.7012,607.0785,11805.361,-2169.7524,59.908096799999996,-4106.136899999998,-2109.8443032,-6215.981203199997
438,526.3414,1439.0455,-1115.1192,0.0,0.0,0.0,-1257.5766,-16173.6444,613.9291,11822.2478,-2100.3609,59.3506548,-4144.7764000000025,-2041.0102452,-6185.786645200003
439,576.7129,1357.5798,-1092.4456,0.0,0.0,0.0,-1249.1896,-16039.2361,597.452,11788.9423,-2228.8839,60.741721440000006,-4060.184300000001,-2168.1421785599996,-6228.32647856
440,528.3135,1445.828,-1093.298,0.0,0.0,0.0,-1229.386,-16131.3518,612.9362,11815.5774,-2175.559,59.26914792,-4051.3806999999997,-2116.2898520800004,-6167.67055208
441,478.658,1481.9187,-1108.9377,0.0,0.0,0.0,-1267.5312,-16107.0756,605.9763,11842.3631,-2179.6523,58.394087279999994,-4074.628399999998,-2121.2582127200003,-6195.886612719997
442,494.852,1393.4338,-1111.2313,0.0,0.0,0.0,-1252.1992,-16161.2298,613.7934,11870.4978,-2168.9813,59.50590336,-4152.083299999998,-2109.47539664,-6261.558696639998
443,456.7752,1400.0642,-1097.2711,0.0,0.0,0.0,-1257.1697,-16206.6001,619.4783,11928.3491,-2153.619,59.860119600000004,-4156.374099999999,-2093.7588804,-6250.1329804
444,507.1299,1466.7374,-1103.284,0.0,0.0,0.0,-1261.5054,-16015.1694,596.1586,11827.4638,-2265.0587,59.2523244,-3982.469100000002,-2205.8063756,-6188.275475600001
445,503.0592,1365.4549,-1098.3343,0.0,0.0,0.0,-1252.1395,-15957.8889,614.9958,11827.9576,-2294.6721,60.00857784,-3996.895200000001,-2234.66352216,-6231.558722160001
446,513.1353,1407.2454,-1102.2237,0.0,0.0,0.0,-1261.5935,-16233.916,604.4717,11812.9475,-2051.146,57.9665232,-4259.933300000001,-1993.1794768000002,-6253.1127768000015
447,478.6023,1428.1909,-1108.3365,0.0,0.0,0.0,-1280.3634,-16171.4454,611.157,11844.8493,-2113.4235,56.73115944,-4197.345800000001,-2056.69234056,-6254.038140560001
448,506.26,1409.2808,-1094.6311,0.0,0.0,0.0,-1246.5094,-16028.1554,608.8527,11843.6372,-2243.6494,60.27452136,-4001.2652,-2183.3748786399997,-6184.64007864
449,539.118,1427.3313,-1108.4202,0.0,0.0,0.0,-1241.0097,-16128.215,602.6272,11796.3824,-2176.5847,59.98765464,-4112.185999999998,-2116.59704536,-6228.783045359997
450,505.1509,1411.1734,-1103.3726,0.0,0.0,0.0,-1262.4415,-16157.9412,594.421,11850.759,-2119.1188,58.84235784,-4162.251,-2060.27644216,-6222.527442160001
451,516.0128,1437.338,-1037.1156,0.0,0.0,0.0,-1253.6565,-15996.2185,617.9625,11802.6969,-2264.064,60.358961519999994,-3912.9804000000004,-2203.70503848,-6116.685438480001
452,489.656,1463.978,-1084.174,0.0,0.0,0.0,-1257.3489,-16131.6138,613.6167,11842.9051,-2137.7666,59.92081992,-4062.980899999997,-2077.8457800799997,-6140.826680079997
453,527.7483,1420.0121,-1097.7056,0.0,0.0,0.0,-1266.4573,-16189.257,623.0166,11759.3237,-2012.9697,59.423857919999996,-4223.3192,-1953.54584208,-6176.8650420799995
454,508.3436,1383.1114,-1084.4282,0.0,0.0,0.0,-1254.5485,-16145.4896,600.2693,11835.8271,-2120.2984,59.83221456,-4156.914900000002,-2060.46618544,-6217.381085440002
455,521.8282,1445.4108,-1099.9179,0.0,0.0,0.0,-1269.2053,-16068.9316,598.3901,11778.8913,-2117.1086,60.04560888,-4093.5344000000005,-2057.06299112,-6150.59739112
456,503.6996,1388.1213,-1082.7141,0.0,0.0,0.0,-1276.5983,-16032.8991,612.7608,11864.9794,-2252.2482,60.53915592,-4022.6503999999986,-2191.70904408,-6214.359444079999
457,509.0147,1464.4703,-1080.325,0.0,0.0,0.0,-1255.1654,-15950.9329,604.0058,11784.5901,-2286.505,58.742490239999995,-3924.3423999999995,-2227.7625097600003,-6152.10490976
458,501.6967,1422.5297,-1087.2313,0.0,0.0,0.0,-1256.0081,-16050.897,602.6586,11784.9867,-2170.2642,61.002640799999995,-4082.2646999999997,-2109.2615592,-6191.526259199999
459,530.625,1371.2263,-1060.2836,0.0,0.0,0.0,-1257.4501,-16079.201,609.3799,11840.9469,-2188.9865,60.4305108,-4044.756599999999,-2128.5559892,-6173.312589199999
460,516.9886,1357.8138,-1062.028,0.0,0.0,0.0,-1275.2414,-15966.3628,593.1619,11833.0217,-2312.3073,60.4827576,-4002.646200000001,-2251.8245424,-6254.470742400002
461,506.714,1400.6189,-1052.6419,0.0,0.0,0.0,-1284.0078,-15985.9163,608.748,11757.8741,-2217.7643,58.8638556,-4048.611000000001,-2158.9004443999997,-6207.511444400001
462,515.7687,1474.1019,-1090.3505,0.0,0.0,0.0,-1251.2489,-16116.7396,593.1627,11791.2868,-2122.6489,60.350423039999995,-4084.018900000001,-2062.2984769600002,-6146.317376960001
463,542.6983,1391.8447,-1088.2314,0.0,0.0,0.0,-1276.7255,-16075.5475,596.5001,11797.9545,-2156.093,57.258092160000004,-4111.506800000001,-2098.8349078399997,-6210.341707840001
464,489.1462,1463.3618,-1118.4478,0.0,0.0,0.0,-1263.0804,-16035.0088,613.6734,11807.0888,-2218.1619,58.932558,-4043.2667999999994,-2159.229342,-6202.496141999999
465,493.1665,1455.7731,-1092.2939,0.0,0.0,0.0,-1243.7933,-16072.8034,620.0937,11823.2462,-2186.2037,60.83616096,-4016.611100000002,-2125.36753904,-6141.978639040002
466,487.1875,1417.2074,-1088.7191,0.0,0.0,0.0,-1227.1283,-16082.6644,618.6528,11783.6012,-2165.1135,62.04141504,-4091.862900000002,-2103.0720849599998,-6194.934984960001
467,508.6884,1448.9682,-1088.0995,0.0,0.0,0.0,-1264.7543,-16043.5899,616.7587,11769.7324,-2172.5217,58.96180871999999,-4052.2960000000003,-2113.5598912799996,-6165.85589128
468,481.6797,1395.3011,-1100.7214,0.0,0.0,0.0,-1277.1404,-16117.1273,601.718,11800.7995,-2109.6593,57.98444328,-4215.490800000001,-2051.6748567199998,-6267.165656720001
469,513.4394,1414.8195,-1105.9926,0.0,0.0,0.0,-1259.094,-16118.5816,613.024,11730.8271,-2078.743,58.91373648,-4211.5581999999995,-2019.82926352,-6231.38746352
470,535.8129,1457.9818,-1079.12,0.0,0.0,0.0,-1260.5739,-16167.6252,604.7254,11804.3611,-2075.1541,59.392970639999994,-4104.437900000003,-2015.7611293600003,-6120.199029360002
471,507.4394,1476.1651,-1112.4858,0.0,0.0,0.0,-1230.9351,-16220.6657,602.0592,11800.3005,-2059.4329,60.67512,-4178.122400000002,-1998.7577799999997,-6176.880180000002
472,533.2436,1419.8559,-1101.3962,0.0,0.0,0.0,-1269.5409,-16052.2765,602.3212,11776.4976,-2158.8837,59.361920639999994,-4091.295299999998,-2099.52177936,-6190.817079359998
473,492.8685,1412.9494,-1092.2268,0.0,0.0,0.0,-1263.4477,-15936.4691,612.5205,11772.6285,-2268.0375,61.559732159999996,-4001.1767,-2206.47776784,-6207.6544678400005
474,508.5099,1420.581,-1108.0394,0.0,0.0,0.0,-1275.5912,-16061.599,613.6341,11874.604,-2243.1812,60.169632480000004,-4027.900600000001,-2183.01156752,-6210.912167520001
475,541.5937,1416.4943,-1092.9361,0.0,0.0,0.0,-1288.2517,-16187.1427,610.3643,11837.7433,-2106.6181,58.11598007999999,-4162.134900000001,-2048.50211992,-6210.637019920001
476,481.2806,1374.9765,-1072.0134,0.0,0.0,0.0,-1247.1647,-16113.0828,611.9556,11769.5517,-2122.3673,59.35282416,-4194.496499999999,-2063.0144758399997,-6257.510975839999
477,519.611,1477.2087,-1117.6506,0.0,0.0,0.0,-1243.1882,-16142.5652,608.9357,11814.3707,-2146.8983,58.29856416,-4083.277899999999,-2088.59973584,-6171.877635839999
478,503.7629,1432.322,-1096.1781,0.0,0.0,0.0,-1254.7861,-15922.2434,617.5465,11773.8127,-2285.1456,59.276142,-3945.763499999999,-2225.8694579999997,-6171.632957999999
479,484.0117,1449.3054,-1105.5594,0.0,0.0,0.0,-1265.1209,-16067.6345,610.6493,11818.243,-2168.6393,59.16919248,-4076.1053999999986,-2109.4701075199996,-6185.575507519999
480,509.4564,1456.1451,-1106.2158,0.0,0.0,0.0,-1264.6985,-16005.6579,609.3613,11790.9423,-2220.2538,59.06579184,-4010.6671000000006,-2161.1880081599998,-6171.855108160001
481,497.0195,1443.3887,-1096.5246,0.0,0.0,0.0,-1251.1631,-16103.7693,604.4451,11801.6269,-2156.1043,61.26472368,-4104.9768,-2094.83957632,-6199.81637632
482,481.2505,1412.3117,-1084.9782,0.0,0.0,0.0,-1257.0049,-16141.7436,623.8987,11819.4383,-2133.9401,61.58120904,-4146.827499999999,-2072.35889096,-6219.186390959999
483,467.4131,1393.9674,-1059.1736,0.0,0.0,0.0,-1267.165,-16172.4472,619.8871,11859.9243,-2112.7311,57.382596,-4157.593900000002,-2055.348504,-6212.942404000001
484,520.2556,1431.1613,-1073.4353,0.0,0.0,0.0,-1267.1816,-16209.1813,595.9693,11819.5122,-2053.0768,57.59918856,-4182.899800000001,-1995.47761144,-6178.377411440001
485,495.8466,1369.7147,-1089.7921,0.0,0.0,0.0,-1262.3761,-16101.5479,612.7162,11814.0016,-2148.8214,59.41496232,-4161.437,-2089.4064376799997,-6250.84343768
486,485.5213,1434.3722,-1079.3647,0.0,0.0,0.0,-1261.7855,-16085.1253,624.7207,11783.915,-2143.3251,58.55634575999999,-4097.746299999997,-2084.76875424,-6182.515054239997
487,544.8149,1389.6261,-1064.9977,0.0,0.0,0.0,-1249.2342,-16000.7958,599.0307,11822.488,-2259.8407,60.48601128,-3959.068000000001,-2199.35468872,-6158.422688720002
488,492.6941,1413.6009,-1081.6697,0.0,0.0,0.0,-1285.9442,-16076.6323,590.9089,11771.9252,-2118.3852,59.335040160000005,-4175.1170999999995,-2059.05015984,-6234.16725984
489,513.263,1424.1287,-1071.9711,0.0,0.0,0.0,-1272.7733,-16152.7183,614.227,11799.9813,-2091.1789,60.15714048,-4145.8627,-2031.02175952,-6176.88445952
490,521.0222,1388.3968,-1086.5633,0.0,0.0,0.0,-1259.9737,-15973.483,603.0993,11817.0592,-2242.75,60.53809752,-3990.442499999999,-2182.21190248,-6172.65440248
491,497.4079,1458.7391,-1108.7848,0.0,0.0,0.0,-1251.8143,-16073.4473,597.877,11785.4207,-2173.9705,61.2162108,-4094.6016999999974,-2112.7542892,-6207.355989199997
492,558.0297,1448.4055,-1137.4967,0.0,0.0,0.0,-1232.2155,-16015.7864,622.4993,11754.6556,-2174.349,59.45281056,-4001.9085000000014,-2114.89618944,-6116.804689440001
493,475.0814,1416.1011,-1131.4232,0.0,0.0,0.0,-1277.9485,-16032.43,597.9966,11757.4726,-2144.2952,59.05697544,-4195.1500000000015,-2085.23822456,-6280.388224560002
494,493.9355,1435.6435,-1101.5221,0.0,0.0,0.0,-1265.1011,-15955.4228,592.1542,11768.6686,-2246.2886,60.047861759999996,-4031.644199999999,-2186.2407382399997,-6217.8849382399985
495,531.9698,1409.6712,-1102.7952,0.0,0.0,0.0,-1201.4861,-16042.0597,596.3005,11750.163,-2170.4729,59.616300960000004,-4058.236500000001,-2110.85659904,-6169.093099040001
496,464.6465,1456.645,-1080.2331,0.0,0.0,0.0,-1267.3515,-16130.6983,599.4714,11786.3432,-2128.8251,60.63747192,-4171.176799999999,-2068.18762808,-6239.364428079999
497,503.8198,1447.2898,-1102.8705,0.0,0.0,0.0,-1229.5282,-16117.4096,611.2523,11782.6107,-2097.7539,59.34499632,-4104.835700000001,-2038.40890368,-6143.244603680001
498,501.2293,1441.5015,-1103.9093,0.0,0.0,0.0,-1242.7207,-15966.4639,612.6198,11775.4463,-2236.0999,60.72737831999999,-3982.2970000000005,-2175.3725216800003,-6157.669521680001
499,509.7263,1461.5337,-1128.1388,0.0,0.0,0.0,-1224.7261,-16027.0196,607.2404,11800.8534,-2198.0683,59.572789920000005,-4000.5306999999975,-2138.49551008,-6139.026210079997

